DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
ZOOKEEPER,11,90.62276306370795,RandomForest,None,OverSampling,None,0.45,0.43902439024390244,0.7989736232203951,0.3428826217812953,18.0,22.0,199.0,23.0
ZOOKEEPER,11,90.62276306370795,IBk,None,OverSampling,None,0.45454545454545453,0.4878048780487805,0.814038185630725,0.3682349158718251,20.0,24.0,197.0,21.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,None,UnderSampling,None,0.71875,0.5609756097560976,0.9013905749917228,0.5713246879166162,23.0,9.0,212.0,18.0
ZOOKEEPER,11,90.62276306370795,RandomForest,None,UnderSampling,None,0.2956521739130435,0.8292682926829268,0.8130449177794945,0.26671331340245535,34.0,81.0,140.0,7.0
ZOOKEEPER,11,90.62276306370795,IBk,None,UnderSampling,None,0.32222222222222224,0.7073170731707317,0.7429091711731597,0.2901046692895851,29.0,61.0,160.0,12.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,None,SMOTE,None,0.6842105263157895,0.6341463414634146,0.9046462862818674,0.5976566943464907,26.0,12.0,209.0,15.0
ZOOKEEPER,11,90.62276306370795,RandomForest,None,SMOTE,None,0.46938775510204084,0.5609756097560976,0.8527756318287165,0.4106942030467234,23.0,26.0,195.0,18.0
ZOOKEEPER,11,90.62276306370795,IBk,None,SMOTE,None,0.5263157894736842,0.4878048780487805,0.8095684803001876,0.41883744738937556,20.0,18.0,203.0,21.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,None,None,SensitiveLearning,0.5862068965517241,0.4146341463414634,0.8018430636795055,0.4090966044355344,17.0,12.0,209.0,24.0
ZOOKEEPER,11,90.62276306370795,RandomForest,None,None,SensitiveLearning,0.5862068965517241,0.4146341463414634,0.8018430636795055,0.4090966044355344,17.0,12.0,209.0,24.0
ZOOKEEPER,11,90.62276306370795,IBk,None,None,SensitiveLearning,0.5862068965517241,0.4146341463414634,0.8018430636795055,0.4090966044355344,17.0,12.0,209.0,24.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5416666666666666,0.6341463414634146,0.8568590663282198,0.4998452172118462,26.0,22.0,199.0,15.0
ZOOKEEPER,11,90.62276306370795,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.4146341463414634,0.4146341463414634,0.7543869330096016,0.3060368612735902,17.0,24.0,197.0,24.0
ZOOKEEPER,11,90.62276306370795,IBk,BestFirst(Bi-directional),OverSampling,None,0.375,0.36585365853658536,0.7598499061913696,0.25526697135213455,15.0,25.0,196.0,26.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.6097560975609756,0.6097560975609756,0.8491888312548284,0.5373579075157268,25.0,16.0,205.0,16.0
ZOOKEEPER,11,90.62276306370795,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.3333333333333333,0.7560975609756098,0.8023948791524115,0.31358707517647916,31.0,62.0,159.0,10.0
ZOOKEEPER,11,90.62276306370795,IBk,BestFirst(Bi-directional),UnderSampling,None,0.2857142857142857,0.6341463414634146,0.7088621564948682,0.22719563454022568,26.0,65.0,156.0,15.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5454545454545454,0.5853658536585366,0.8630393996247655,0.480548708605723,24.0,20.0,201.0,17.0
ZOOKEEPER,11,90.62276306370795,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.40816326530612246,0.4878048780487805,0.7628297097450613,0.33033432164400367,20.0,29.0,192.0,21.0
ZOOKEEPER,11,90.62276306370795,IBk,BestFirst(Bi-directional),SMOTE,None,0.3541666666666667,0.4146341463414634,0.746992605672663,0.25652667423382536,17.0,31.0,190.0,24.0
ZOOKEEPER,11,90.62276306370795,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.3170731707317073,0.7496965014899017,0.3034625859162236,13.0,13.0,208.0,28.0
ZOOKEEPER,11,90.62276306370795,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.3170731707317073,0.7496965014899017,0.3034625859162236,13.0,13.0,208.0,28.0
ZOOKEEPER,11,90.62276306370795,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.3170731707317073,0.7496965014899017,0.3034625859162236,13.0,13.0,208.0,28.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,None,None,None,0.8333333333333334,0.11904761904761904,0.8173346261581556,0.1754125412541251,5.0,1.0,220.0,37.0
ZOOKEEPER,12,91.39679424272163,RandomForest,None,None,None,0.4090909090909091,0.21428571428571427,0.720318896789485,0.19260544580886274,9.0,13.0,208.0,33.0
ZOOKEEPER,12,91.39679424272163,IBk,None,None,None,0.38461538461538464,0.23809523809523808,0.7664835164835165,0.19592356687898083,10.0,16.0,205.0,32.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,BestFirst(Bi-directional),None,None,0.8235294117647058,0.3333333333333333,0.8283236371471666,0.421321598410107,14.0,3.0,218.0,28.0
ZOOKEEPER,12,91.39679424272163,RandomForest,BestFirst(Bi-directional),None,None,0.4583333333333333,0.2619047619047619,0.7082525317819436,0.2457306739668884,11.0,13.0,208.0,31.0
ZOOKEEPER,12,91.39679424272163,IBk,BestFirst(Bi-directional),None,None,0.5185185185185185,0.3333333333333333,0.7679918121094592,0.32092701051703515,14.0,13.0,208.0,28.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,None,OverSampling,None,0.8333333333333334,0.11904761904761904,0.8214824391294979,0.1754125412541251,5.0,1.0,220.0,37.0
ZOOKEEPER,12,91.39679424272163,RandomForest,None,OverSampling,None,0.3191489361702128,0.35714285714285715,0.6790023701788408,0.20257978313376823,15.0,32.0,189.0,27.0
ZOOKEEPER,12,91.39679424272163,IBk,None,OverSampling,None,0.3191489361702128,0.35714285714285715,0.7553867700926524,0.20257978313376823,15.0,32.0,189.0,27.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,None,UnderSampling,None,0.6666666666666666,0.14285714285714285,0.7702003878474467,0.18961839298411903,6.0,3.0,218.0,36.0
ZOOKEEPER,12,91.39679424272163,RandomForest,None,UnderSampling,None,0.32098765432098764,0.6190476190476191,0.7728399051928464,0.2690154629085928,26.0,55.0,166.0,16.0
ZOOKEEPER,12,91.39679424272163,IBk,None,UnderSampling,None,0.3111111111111111,0.6666666666666666,0.7362637362637363,0.2639564000589187,28.0,62.0,159.0,14.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,None,SMOTE,None,0.875,0.16666666666666666,0.8197048049989226,0.24122455521718264,7.0,1.0,220.0,35.0
ZOOKEEPER,12,91.39679424272163,RandomForest,None,SMOTE,None,0.38095238095238093,0.38095238095238093,0.7490842490842491,0.2633053221288514,16.0,26.0,195.0,26.0
ZOOKEEPER,12,91.39679424272163,IBk,None,SMOTE,None,0.37209302325581395,0.38095238095238093,0.7766106442577031,0.2563090220348933,16.0,27.0,194.0,26.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,None,None,SensitiveLearning,0.5263157894736842,0.23809523809523808,0.7664835164835165,0.25361666782030884,10.0,9.0,212.0,32.0
ZOOKEEPER,12,91.39679424272163,RandomForest,None,None,SensitiveLearning,0.5263157894736842,0.23809523809523808,0.7664835164835165,0.25361666782030884,10.0,9.0,212.0,32.0
ZOOKEEPER,12,91.39679424272163,IBk,None,None,SensitiveLearning,0.5263157894736842,0.23809523809523808,0.7664835164835165,0.25361666782030884,10.0,9.0,212.0,32.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.68,0.40476190476190477,0.8282159017453136,0.4408221119773211,17.0,8.0,213.0,25.0
ZOOKEEPER,12,91.39679424272163,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.3333333333333333,0.35714285714285715,0.6930079724197371,0.21517198052457998,15.0,30.0,191.0,27.0
ZOOKEEPER,12,91.39679424272163,IBk,BestFirst(Bi-directional),OverSampling,None,0.3541666666666667,0.40476190476190477,0.76007326007326,0.25002546084122607,17.0,31.0,190.0,25.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.7619047619047619,0.38095238095238093,0.819327731092437,0.4493076663289429,16.0,5.0,216.0,26.0
ZOOKEEPER,12,91.39679424272163,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.3333333333333333,0.5952380952380952,0.7755332902391726,0.2799231743696622,25.0,50.0,171.0,17.0
ZOOKEEPER,12,91.39679424272163,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3170731707317073,0.6190476190476191,0.7442361560008619,0.2638780904991447,26.0,56.0,165.0,16.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.7391304347826086,0.40476190476190477,0.8289700495582849,0.4623095693464353,17.0,6.0,215.0,25.0
ZOOKEEPER,12,91.39679424272163,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.45714285714285713,0.38095238095238093,0.7192415427709545,0.3163306568078101,16.0,19.0,202.0,26.0
ZOOKEEPER,12,91.39679424272163,IBk,BestFirst(Bi-directional),SMOTE,None,0.4418604651162791,0.4523809523809524,0.7818896789485025,0.34050045350264113,19.0,24.0,197.0,23.0
ZOOKEEPER,12,91.39679424272163,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.5833333333333334,0.3333333333333333,0.7679918121094592,0.3485855820623126,14.0,10.0,211.0,28.0
ZOOKEEPER,12,91.39679424272163,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.5833333333333334,0.3333333333333333,0.7679918121094592,0.3485855820623126,14.0,10.0,211.0,28.0
ZOOKEEPER,12,91.39679424272163,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.5833333333333334,0.3333333333333333,0.7679918121094592,0.3485855820623126,14.0,10.0,211.0,28.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,None,None,None,1.0,0.08333333333333333,0.8205536265432098,0.129496402877698,4.0,0.0,216.0,44.0
ZOOKEEPER,13,92.05058717253839,RandomForest,None,None,None,0.5,0.08333333333333333,0.6809413580246914,0.0958904109589045,4.0,4.0,212.0,44.0
ZOOKEEPER,13,92.05058717253839,IBk,None,None,None,0.5333333333333333,0.16666666666666666,0.7540991512345679,0.18325434439178526,8.0,7.0,209.0,40.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,BestFirst(Bi-directional),None,None,0.8666666666666667,0.2708333333333333,0.8103298611111112,0.35703001579778826,13.0,2.0,214.0,35.0
ZOOKEEPER,13,92.05058717253839,RandomForest,BestFirst(Bi-directional),None,None,0.4,0.041666666666666664,0.6604456018518519,0.04262877442273577,2.0,3.0,213.0,46.0
ZOOKEEPER,13,92.05058717253839,IBk,BestFirst(Bi-directional),None,None,0.4444444444444444,0.08333333333333333,0.7178337191358025,0.08798646362098148,4.0,5.0,211.0,44.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,None,OverSampling,None,1.0,0.10416666666666667,0.8213252314814815,0.15985790408525785,5.0,0.0,216.0,43.0
ZOOKEEPER,13,92.05058717253839,RandomForest,None,OverSampling,None,0.3333333333333333,0.3125,0.6724054783950617,0.1779359430604982,15.0,30.0,186.0,33.0
ZOOKEEPER,13,92.05058717253839,IBk,None,OverSampling,None,0.3409090909090909,0.3125,0.7724729938271605,0.18421052631578932,15.0,29.0,187.0,33.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,None,UnderSampling,None,1.0,0.10416666666666667,0.7901234567901234,0.15985790408525785,5.0,0.0,216.0,43.0
ZOOKEEPER,13,92.05058717253839,RandomForest,None,UnderSampling,None,0.40298507462686567,0.5625,0.7442129629629629,0.32698094282848533,27.0,40.0,176.0,21.0
ZOOKEEPER,13,92.05058717253839,IBk,None,UnderSampling,None,0.3780487804878049,0.6458333333333334,0.7266589506172839,0.3212341197822141,31.0,51.0,165.0,17.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,None,SMOTE,None,1.0,0.10416666666666667,0.8224344135802469,0.15985790408525785,5.0,0.0,216.0,43.0
ZOOKEEPER,13,92.05058717253839,RandomForest,None,SMOTE,None,0.3888888888888889,0.14583333333333334,0.7275270061728395,0.12538226299694158,7.0,11.0,205.0,41.0
ZOOKEEPER,13,92.05058717253839,IBk,None,SMOTE,None,0.42857142857142855,0.1875,0.7521219135802469,0.1688888888888886,9.0,12.0,204.0,39.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,None,None,SensitiveLearning,0.8571428571428571,0.125,0.7541473765432098,0.18024263431542475,6.0,1.0,215.0,42.0
ZOOKEEPER,13,92.05058717253839,RandomForest,None,None,SensitiveLearning,0.8571428571428571,0.125,0.7541473765432098,0.18024263431542475,6.0,1.0,215.0,42.0
ZOOKEEPER,13,92.05058717253839,IBk,None,None,SensitiveLearning,0.8571428571428571,0.125,0.7541473765432098,0.18024263431542475,6.0,1.0,215.0,42.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.7142857142857143,0.3125,0.8078703703703703,0.36444444444444446,15.0,6.0,210.0,33.0
ZOOKEEPER,13,92.05058717253839,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.38235294117647056,0.2708333333333333,0.6552372685185185,0.19582245430809395,13.0,21.0,195.0,35.0
ZOOKEEPER,13,92.05058717253839,IBk,BestFirst(Bi-directional),OverSampling,None,0.25925925925925924,0.14583333333333334,0.7269000771604939,0.0641562064156205,7.0,20.0,196.0,41.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.8235294117647058,0.2916666666666667,0.8234471450617284,0.37094281298299864,14.0,3.0,213.0,34.0
ZOOKEEPER,13,92.05058717253839,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.35064935064935066,0.5625,0.744116512345679,0.2680412371134021,27.0,50.0,166.0,21.0
ZOOKEEPER,13,92.05058717253839,IBk,BestFirst(Bi-directional),UnderSampling,None,0.30864197530864196,0.5208333333333334,0.7194733796296297,0.20639269406392716,25.0,56.0,160.0,23.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.7142857142857143,0.3125,0.8125,0.36444444444444446,15.0,6.0,210.0,33.0
ZOOKEEPER,13,92.05058717253839,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.375,0.125,0.6767457561728395,0.10624999999999982,6.0,10.0,206.0,42.0
ZOOKEEPER,13,92.05058717253839,IBk,BestFirst(Bi-directional),SMOTE,None,0.4117647058823529,0.14583333333333334,0.7260320216049383,0.13292117465224107,7.0,10.0,206.0,41.0
ZOOKEEPER,13,92.05058717253839,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.020833333333333332,0.7178337191358025,0.025830258302583432,1.0,1.0,215.0,47.0
ZOOKEEPER,13,92.05058717253839,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.020833333333333332,0.7178337191358025,0.025830258302583432,1.0,1.0,215.0,47.0
ZOOKEEPER,13,92.05058717253839,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.5,0.020833333333333332,0.7178337191358025,0.025830258302583432,1.0,1.0,215.0,47.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,None,None,None,0.75,0.06666666666666667,0.8236935565702689,0.09732824427480931,3.0,1.0,218.0,42.0
ZOOKEEPER,14,92.63598326359832,RandomForest,None,None,None,0.8,0.17777777777777778,0.7276002029426687,0.2440528634361234,8.0,2.0,217.0,37.0
ZOOKEEPER,14,92.63598326359832,IBk,None,None,None,0.8461538461538461,0.24444444444444444,0.7718417047184171,0.3279592702588037,11.0,2.0,217.0,34.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,BestFirst(Bi-directional),None,None,0.8125,0.28888888888888886,0.821765601217656,0.3698854337152209,13.0,3.0,216.0,32.0
ZOOKEEPER,14,92.63598326359832,RandomForest,BestFirst(Bi-directional),None,None,0.5555555555555556,0.1111111111111111,0.7048198883815322,0.136099955377064,5.0,4.0,215.0,40.0
ZOOKEEPER,14,92.63598326359832,IBk,BestFirst(Bi-directional),None,None,0.5454545454545454,0.13333333333333333,0.7417047184170472,0.15789473684210528,6.0,5.0,214.0,39.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,None,OverSampling,None,0.8571428571428571,0.13333333333333333,0.8280060882800608,0.19377004122766867,6.0,1.0,218.0,39.0
ZOOKEEPER,14,92.63598326359832,RandomForest,None,OverSampling,None,0.35135135135135137,0.28888888888888886,0.715169964485033,0.192924991811333,13.0,24.0,195.0,32.0
ZOOKEEPER,14,92.63598326359832,IBk,None,OverSampling,None,0.34210526315789475,0.28888888888888886,0.760882800608828,0.18624269954574935,13.0,25.0,194.0,32.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,None,UnderSampling,None,0.8571428571428571,0.13333333333333333,0.8267884322678843,0.19377004122766867,6.0,1.0,218.0,39.0
ZOOKEEPER,14,92.63598326359832,RandomForest,None,UnderSampling,None,0.373134328358209,0.5555555555555556,0.7790461694571283,0.3046138159571755,25.0,42.0,177.0,20.0
ZOOKEEPER,14,92.63598326359832,IBk,None,UnderSampling,None,0.34210526315789475,0.5777777777777777,0.7459157787924912,0.2743785850860421,26.0,50.0,169.0,19.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,None,SMOTE,None,0.8571428571428571,0.13333333333333333,0.8277016742770168,0.19377004122766867,6.0,1.0,218.0,39.0
ZOOKEEPER,14,92.63598326359832,RandomForest,None,SMOTE,None,0.7222222222222222,0.28888888888888886,0.7657026889903602,0.3493205435651481,13.0,5.0,214.0,32.0
ZOOKEEPER,14,92.63598326359832,IBk,None,SMOTE,None,0.6842105263157895,0.28888888888888886,0.7776255707762557,0.33939154484393536,13.0,6.0,213.0,32.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,None,None,SensitiveLearning,0.8461538461538461,0.24444444444444444,0.7718417047184171,0.3279592702588037,11.0,2.0,217.0,34.0
ZOOKEEPER,14,92.63598326359832,RandomForest,None,None,SensitiveLearning,0.8461538461538461,0.24444444444444444,0.7718417047184171,0.3279592702588037,11.0,2.0,217.0,34.0
ZOOKEEPER,14,92.63598326359832,IBk,None,None,SensitiveLearning,0.8461538461538461,0.24444444444444444,0.7718417047184171,0.3279592702588037,11.0,2.0,217.0,34.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.6785714285714286,0.4222222222222222,0.8246067985794013,0.44842406876790825,19.0,9.0,210.0,26.0
ZOOKEEPER,14,92.63598326359832,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.41025641025641024,0.35555555555555557,0.7095383054287164,0.2645451623272257,16.0,23.0,196.0,29.0
ZOOKEEPER,14,92.63598326359832,IBk,BestFirst(Bi-directional),OverSampling,None,0.35294117647058826,0.26666666666666666,0.7460679857940132,0.18408631153068075,12.0,22.0,197.0,33.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.6551724137931034,0.4222222222222222,0.8078640284119736,0.43849698688408384,19.0,10.0,209.0,26.0
ZOOKEEPER,14,92.63598326359832,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.35135135135135137,0.5777777777777777,0.762962962962963,0.2855065438681533,26.0,48.0,171.0,19.0
ZOOKEEPER,14,92.63598326359832,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3246753246753247,0.5555555555555556,0.713039066463724,0.24804177545691908,25.0,52.0,167.0,20.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.6551724137931034,0.4222222222222222,0.8246067985794013,0.43849698688408384,19.0,10.0,209.0,26.0
ZOOKEEPER,14,92.63598326359832,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.5238095238095238,0.24444444444444444,0.7144089294774226,0.2522209347238317,11.0,10.0,209.0,34.0
ZOOKEEPER,14,92.63598326359832,IBk,BestFirst(Bi-directional),SMOTE,None,0.45454545454545453,0.2222222222222222,0.7538305428716388,0.21008403361344546,10.0,12.0,207.0,35.0
ZOOKEEPER,14,92.63598326359832,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.13333333333333333,0.7417047184170472,0.1753681392235611,6.0,3.0,216.0,39.0
ZOOKEEPER,14,92.63598326359832,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.13333333333333333,0.7417047184170472,0.1753681392235611,6.0,3.0,216.0,39.0
ZOOKEEPER,14,92.63598326359832,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.13333333333333333,0.7417047184170472,0.1753681392235611,6.0,3.0,216.0,39.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,None,None,None,0.875,0.16279069767441862,0.8326256875422176,0.23832995071035065,7.0,1.0,240.0,36.0
ZOOKEEPER,15,92.65960196433187,RandomForest,None,None,None,0.8181818181818182,0.20930232558139536,0.7713982437518093,0.2895066018068099,9.0,2.0,239.0,34.0
ZOOKEEPER,15,92.65960196433187,IBk,None,None,None,0.8,0.18604651162790697,0.7782977902151886,0.25958286358511806,8.0,2.0,239.0,35.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,BestFirst(Bi-directional),None,None,0.9285714285714286,0.3023255813953488,0.8787513268358583,0.4124399359316608,13.0,1.0,240.0,30.0
ZOOKEEPER,15,92.65960196433187,RandomForest,BestFirst(Bi-directional),None,None,0.7777777777777778,0.16279069767441862,0.7327028852648847,0.2288123481492066,7.0,2.0,239.0,36.0
ZOOKEEPER,15,92.65960196433187,IBk,BestFirst(Bi-directional),None,None,0.8181818181818182,0.20930232558139536,0.7720737238251472,0.2895066018068099,9.0,2.0,239.0,34.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,None,OverSampling,None,1.0,0.18604651162790697,0.838753256778925,0.2795013047260079,8.0,0.0,241.0,35.0
ZOOKEEPER,15,92.65960196433187,RandomForest,None,OverSampling,None,0.39473684210526316,0.3488372093023256,0.7087715912380584,0.26611268747466554,15.0,23.0,218.0,28.0
ZOOKEEPER,15,92.65960196433187,IBk,None,OverSampling,None,0.3611111111111111,0.3023255813953488,0.7732799382418218,0.22171664943123065,13.0,23.0,218.0,30.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,None,UnderSampling,None,1.0,0.23255813953488372,0.8374987937855833,0.33962795941375445,10.0,0.0,241.0,33.0
ZOOKEEPER,15,92.65960196433187,RandomForest,None,UnderSampling,None,0.4411764705882353,0.6976744186046512,0.8432886229856219,0.4358934413460041,30.0,38.0,203.0,13.0
ZOOKEEPER,15,92.65960196433187,IBk,None,UnderSampling,None,0.4084507042253521,0.6744186046511628,0.8002508925986683,0.3945945945945946,29.0,42.0,199.0,14.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,None,SMOTE,None,0.9,0.20930232558139536,0.8352311106822349,0.2996054114994366,9.0,1.0,240.0,34.0
ZOOKEEPER,15,92.65960196433187,RandomForest,None,SMOTE,None,0.6363636363636364,0.32558139534883723,0.7822059249252147,0.3657653307580875,14.0,8.0,233.0,29.0
ZOOKEEPER,15,92.65960196433187,IBk,None,SMOTE,None,0.65,0.3023255813953488,0.7947988034352986,0.3502349740291859,13.0,7.0,234.0,30.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,None,None,SensitiveLearning,0.7777777777777778,0.16279069767441862,0.7782977902151886,0.2288123481492066,7.0,2.0,239.0,36.0
ZOOKEEPER,15,92.65960196433187,RandomForest,None,None,SensitiveLearning,0.7777777777777778,0.16279069767441862,0.7782977902151886,0.2288123481492066,7.0,2.0,239.0,36.0
ZOOKEEPER,15,92.65960196433187,IBk,None,None,SensitiveLearning,0.7777777777777778,0.16279069767441862,0.7782977902151886,0.2288123481492066,7.0,2.0,239.0,36.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.8421052631578947,0.37209302325581395,0.8830936987358873,0.46663327907850266,16.0,3.0,238.0,27.0
ZOOKEEPER,15,92.65960196433187,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.34375,0.2558139534883721,0.7100743028080672,0.18848393357774446,11.0,21.0,220.0,32.0
ZOOKEEPER,15,92.65960196433187,IBk,BestFirst(Bi-directional),OverSampling,None,0.35135135135135137,0.3023255813953488,0.7641127086750941,0.21506807247415297,13.0,24.0,217.0,30.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.7894736842105263,0.3488372093023256,0.8812602528225417,0.4310754976837362,15.0,4.0,237.0,28.0
ZOOKEEPER,15,92.65960196433187,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.37037037037037035,0.6976744186046512,0.8217215092154782,0.3566017699115044,30.0,51.0,190.0,13.0
ZOOKEEPER,15,92.65960196433187,IBk,BestFirst(Bi-directional),UnderSampling,None,0.35555555555555557,0.7441860465116279,0.7955707806619705,0.34749600426212046,32.0,58.0,183.0,11.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.7037037037037037,0.4418604651162791,0.8780275981858535,0.4824011846451762,19.0,8.0,233.0,24.0
ZOOKEEPER,15,92.65960196433187,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.5,0.23255813953488372,0.7460194924249735,0.24486767252040545,10.0,10.0,231.0,33.0
ZOOKEEPER,15,92.65960196433187,IBk,BestFirst(Bi-directional),SMOTE,None,0.5454545454545454,0.27906976744186046,0.7750651355785004,0.2971994205697727,12.0,10.0,231.0,31.0
ZOOKEEPER,15,92.65960196433187,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.18604651162790697,0.7720737238251472,0.25958286358511806,8.0,2.0,239.0,35.0
ZOOKEEPER,15,92.65960196433187,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.18604651162790697,0.7720737238251472,0.25958286358511806,8.0,2.0,239.0,35.0
ZOOKEEPER,15,92.65960196433187,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.18604651162790697,0.7720737238251472,0.25958286358511806,8.0,2.0,239.0,35.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,None,None,None,0.8,0.19047619047619047,0.8376579203109815,0.26640159045725675,8.0,2.0,243.0,34.0
ZOOKEEPER,16,93.09432146294515,RandomForest,None,None,None,1.0,0.23809523809523808,0.6960641399416909,0.34791252485089486,10.0,0.0,245.0,32.0
ZOOKEEPER,16,93.09432146294515,IBk,None,None,None,0.9166666666666666,0.2619047619047619,0.7682701652089408,0.3661835748792272,11.0,1.0,244.0,31.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,BestFirst(Bi-directional),None,None,0.8,0.2857142857142857,0.8482021379980563,0.3727399165507647,12.0,3.0,242.0,30.0
ZOOKEEPER,16,93.09432146294515,RandomForest,BestFirst(Bi-directional),None,None,1.0,0.23809523809523808,0.7183673469387755,0.34791252485089486,10.0,0.0,245.0,32.0
ZOOKEEPER,16,93.09432146294515,IBk,BestFirst(Bi-directional),None,None,0.7333333333333333,0.2619047619047619,0.7519922254616133,0.33472415391747806,11.0,4.0,241.0,31.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,None,OverSampling,None,0.7272727272727273,0.19047619047619047,0.849757045675413,0.25673689367956837,8.0,3.0,242.0,34.0
